SMILES,LipinskiFailures,ALogp2,AMR,nAtomLC,nAtomP,nAtomLAC,nAtom,nAromBond,nHBDon,ALogP,naAromAtom,nB,MLogP,nRotB,XLogP
InChI%3D1S%2FC17H16ClN5O3%2Fc1-17%282%2C25%2916-20-14%2821-26-16%2913-11-7-22%283%2915%2824%2912-9%2818%295-4-6-10%2812%2923%2811%298-19-13%2Fh4-6%2C8%2C25H%2C7H2%2C1-3H3,0.0,0.920064628124237,101.561698913574,3.0,14.0,0.0,46.0,11.0,,-0.959200024604797,11.0,29.0,2.33999991416931,2.0,1.31200003623962
InChI%3D1S%2FC32H39NO2%2Fc1-32%282%2C3%2928-18-16-25%2817-19-28%2930%2834%2915-10-22-33-23-20-29%2821-24-33%2935-31%2826-11-6-4-7-12-26%2927-13-8-5-9-14-27%2Fh4-9%2C11-14%2C16-19%2C29%2C31H%2C10%2C15%2C20-24H2%2C1-3H3,1.0,0.0656896904110909,63.206298828125,5.0,8.0,4.0,74.0,18.0,,0.256300002336502,18.0,38.0,4.65000009536743,10.0,11.1840000152588
InChI%3D1S%2FC17H16ClN5O2%2Fc1-9%282%2916-20-15%2821-25-16%2914-12-7-22%283%2917%2824%2913-10%2818%295-4-6-11%2813%2923%2812%298-19-14%2Fh4-6%2C8-9H%2C7H2%2C1-3H3,0.0,,,3.0,10.0,3.0,41.0,16.0,,0.655399978160858,6.0,28.0,2.45000004768372,2.0,2.85800004005432
InChI%3D1S%2FC20H24Cl2N4O3%2Fc21-15-4-3-13%289-16%2815%2922%2910-17%2827%2926-8-5-20%2818%2828%2923-19%2829%2924-20%2911-14%2826%2912-25-6-1-2-7-25%2Fh3-4%2C9%2C14H%2C1-2%2C5-8%2C10-12H2%2C%28H2%2C23%2C24%2C28%2C29%29%2Ft14-%2C20%2B%2Fm1%2Fs1,0.0,0.0820822492241859,108.546997070312,3.0,6.0,2.0,53.0,6.0,,-0.286500006914139,6.0,32.0,2.67000007629395,5.0,1.87899994850159
InChI%3D1S%2FC13H14N2%2Fc14-13-9-5-1-3-7-11%289%2915-12-8-4-2-6-10%2812%2913%2Fh1%2C3%2C5%2C7H%2C2%2C4%2C6%2C8H2%2C%28H2%2C14%2C15%29,0.0,2.77222490310669,95.3277969360352,7.0,24.0,0.0,43.0,12.0,,1.66499996185303,12.0,32.0,1.35000002384186,10.0,0.970000028610229
InChI%3D1S%2FC19H24N2O2%2Fc22-18-13-20%2819%2823%2915-7-2-1-3-8-15%2912-17-16-9-5-4-6-14%2816%2910-11-21%2817%2918%2Fh4-6%2C9%2C15%2C17H%2C1-3%2C7-8%2C10-13H2%2Ft17-%2Fm1%2Fs1,0.0,5.27253437042236,39.5197982788086,0.0,6.0,0.0,18.0,6.0,,2.29620003700256,6.0,8.0,2.33999991416931,0.0,2.8659999370575
InChI%3D1S%2FC12H17BrN5S%2Fc1-2-15-12%2818-9-14%2917-6-7-19-8-11-10%2813%294-3-5-16-11%2Fh3-5%2C15%2C17-18H%2C2%2C6-8H2%2C1H3%2Fb18-12%2B,0.0,0.413577616214752,,5.0,11.0,0.0,30.0,6.0,,0.643100023269653,6.0,15.0,2.23000001907349,4.0,2.27300000190735
InChI%3D1S%2FC18H13ClFN3%2Fc1-11-21-9-13-10-22-18%2814-4-2-3-5-16%2814%2920%2915-8-12%2819%296-7-17%2815%2923%2811%2913%2Fh2-9H%2C10H2%2C1H3,0.0,2.74034905433655,,0.0,7.0,0.0,16.0,6.0,,1.6554000377655,6.0,9.0,2.00999999046326,0.0,1.49300003051758
InChI%3D1S%2FC17H18FN3O3S%2Fc1-19-2-4-20%285-3-19%2914-12%2818%298-10-13-16%2814%2925-7-6-21%2813%299-11%2815%2810%2922%2917%2823%2924%2Fh8-9H%2C2-7H2%2C1H3%2C%28H%2C23%2C24%29,0.0,,,5.0,9.0,3.0,22.0,6.0,,,6.0,13.0,2.00999999046326,2.0,2.10400009155273
InChI%3D1S%2FC13H17ClN2O2%2Fc14-12-3-1-11%282-4-12%2913%2817%2915-5-6-16-7-9-18-10-8-16%2Fh1-4H%2C5-10H2%2C%28H%2C15%2C17%29,0.0,,,2.0,14.0,2.0,40.0,6.0,1.0,,6.0,22.0,2.45000004768372,4.0,1.62800002098083
InChI%3D1S%2FC21H23ClFNO2%2Fc22-18-7-5-17%286-8-18%2921%2826%2911-14-24%2815-12-21%2913-1-2-20%2825%2916-3-9-19%2823%2910-4-16%2Fh3-10%2C26H%2C1-2%2C11-15H2,0.0,2.56672430038452,45.986198425293,0.0,3.0,0.0,19.0,0.0,1.0,1.60210001468658,0.0,9.0,1.57000005245209,0.0,0.778999984264374
InChI%3D1S%2FCHCl3%2Fc2-1%283%294%2Fh1H,0.0,2.6153359413147,21.364200592041,3.0,0.0,0.0,5.0,0.0,0.0,1.6172000169754,0.0,3.0,1.24000000953674,0.0,2.07399988174438
InChI%3D1S%2FC15H17N3O3S%2Fc1-15%282%2C3%2921-14%2820%2911-10-7-17%284%2913%2819%2912-9%285-6-22-12%2918%2810%298-16-11%2Fh5-6%2C8H%2C7H2%2C1-4H3,0.0,,,0.0,6.0,0.0,29.0,6.0,,-0.217399999499321,6.0,14.0,2.67000007629395,1.0,2.51300001144409
InChI%3D1S%2FC9H13NO3%2Fc1-7-9%2813%298%2812%293-5-10%287%294-2-6-11%2Fh3%2C5%2C11%2C13H%2C2%2C4%2C6H2%2C1H3,0.0,,,4.0,9.0,0.0,18.0,6.0,,,6.0,12.0,1.89999997615814,2.0,1.82400000095367
InChI%3D1S%2FC10H20N3O2%2Fc11-9%2812%2913-6-8-7-14-10%2815-8%294-2-1-3-5-10%2Fh8%2C13H%2C1-7%2C11-12H2%2Ft8-%2Fm0%2Fs1,,,,20.0,2.0,5.0,266.0,0.0,,,0.0,38.0,5.19999980926514,14.0,
InChI%3D1S%2FC7H7NO3%2Fc8-4-1-2-5%287%2810%2911%296%289%293-4%2Fh1-3%2C9H%2C8H2%2C%28H%2C10%2C11%29,0.0,,,2.0,11.0,0.0,18.0,6.0,,,6.0,11.0,1.78999996185303,1.0,0.46900001168251
InChI%3D1S%2FC21H24F3N3S%2Fc1-25-11-13-26%2814-12-25%299-4-10-27-17-5-2-3-6-19%2817%2928-20-8-7-16%2815-18%2820%2927%2921%2822%2C23%2924%2Fh2-3%2C5-8%2C15H%2C4%2C9-14H2%2C1H3,0.0,1.24970042705536,82.7414016723633,,15.0,3.0,34.0,6.0,,1.11790001392365,6.0,22.0,2.00999999046326,3.0,2.11100006103516
InChI%3D1S%2FC6H14%2Fc1-4-5-6%282%293%2Fh6H%2C4-5H2%2C1-3H3,0.0,24.0933723449707,100.75700378418,11.0,19.0,2.0,41.0,12.0,0.0,4.90850019454956,12.0,33.0,1.67999994754791,8.0,3.74399995803833
InChI%3D1S%2FC8H10%2Fc1-7-3-5-8%282%296-4-7%2Fh3-6H%2C1-2H3,0.0,0.118542492389679,24.4801998138428,0.0,0.0,0.0,16.0,0.0,,-0.344300001859665,0.0,6.0,1.67999994754791,0.0,-0.174999997019768
InChI%3D1S%2FC20H29N3O4%2Fc1-15%2824%2922-9-10-23%2817%2813-22%2912-21-8-7-18%2825%2914-21%2920%2826%2911-16-3-5-19%2827-2%296-4-16%2Fh3-6%2C17-18%2C25H%2C7-14H2%2C1-2H3%2Ft17-%2C18%2B%2Fm0%2Fs1,0.0,2.6153359413147,21.364200592041,3.0,0.0,0.0,5.0,0.0,,1.6172000169754,0.0,3.0,1.24000000953674,0.0,2.07399988174438
InChI%3D1S%2FC9H13NO3%2Fc1-2-7-9%2813%298%2812%293-4-10%287%295-6-11%2Fh3-4%2C11%2C13H%2C2%2C5-6H2%2C1H3,0.0,2.64517688751221,49.7803001403809,3.0,8.0,2.0,26.0,0.0,,-1.62639999389648,0.0,13.0,2.00999999046326,3.0,0.865000009536743
InChI%3D1S%2FC17H16F6N2O%2Fc18-16%2819%2C20%2911-5-3-4-9-10%2815%2826%2912-6-1-2-7-24-12%298-13%2817%2821%2C22%2923%2925-14%289%2911%2Fh3-5%2C8%2C12%2C15%2C24%2C26H%2C1-2%2C6-7H2%2Ft12-%2C15%2B%2Fm1%2Fs1,0.0,,,4.0,6.0,2.0,51.0,6.0,2.0,1.88999998569489,6.0,24.0,2.89000010490417,6.0,3.63299989700317
InChI%3D1S%2FC23H16O11%2Fc24-11%289-31-14-3-1-5-16-20%2814%2912%2825%297-18%2833-16%2922%2827%2928%2910-32-15-4-2-6-17-21%2815%2913%2826%298-19%2834-17%2923%2829%2930%2Fh1-8%2C11%2C24H%2C9-10H2%2C%28H%2C27%2C28%29%28H%2C29%2C30%29%2Fq-1,0.0,1.12042224407196,60.7272987365723,7.0,7.0,4.0,25.0,6.0,,1.05850005149841,6.0,15.0,2.00999999046326,5.0,2.10800004005432
InChI%3D1S%2FC15H14FN3O3%2Fc1-3-22-15%2821%2913-12-7-18%282%2914%2820%2910-6-9%2816%294-5-11%2810%2919%2812%298-17-13%2Fh4-6%2C8H%2C3%2C7H2%2C1-2H3,0.0,,,5.0,10.0,2.0,36.0,11.0,,,6.0,24.0,2.33999991416931,3.0,1.82299995422363
InChI%3D1S%2FC21H23BrFNO2%2Fc22-18-7-5-17%286-8-18%2921%2826%2911-14-24%2815-12-21%2913-1-2-20%2825%2916-3-9-19%2823%2910-4-16%2Fh3-10%2C26H%2C1-2%2C11-15H2,0.0,,,5.0,8.0,4.0,49.0,12.0,,,12.0,28.0,3.22000002861023,6.0,4.83500003814697
InChI%3D1S%2FC19H26Cl2N2O%2Fc1-22%2819%2824%2913-14-8-9-15%2820%2916%2821%2912-14%2917-6-2-3-7-18%2817%2923-10-4-5-11-23%2Fh8-9%2C12%2C17-18H%2C2-7%2C10-11%2C13H2%2C1H3%2Ft17-%2C18%2B%2Fm0%2Fs1,0.0,,,5.0,6.0,,50.0,6.0,,,6.0,26.0,3.0,5.0,3.80399990081787
InChI%3D1S%2FC22H23ClN2O2%2Fc1-2-27-22%2826%2925-12-9-15%2810-13-25%2920-19-8-7-18%2823%2914-17%2819%296-5-16-4-3-11-24-21%2816%2920%2Fh3-4%2C7-8%2C11%2C14H%2C2%2C5-6%2C9-10%2C12-13H2%2C1H3,0.0,,,5.0,14.0,2.0,50.0,12.0,,,12.0,30.0,3.32999992370605,3.0,4.26300001144409
InChI%3D1S%2FC9H16ClN3O2%2Fc10-6-7-13%2812-15%299%2814%2911-8-4-2-1-3-5-8%2Fh8H%2C1-7H2%2C%28H%2C11%2C14%29,0.0,3.8239803314209,25.7096996307373,9.0,0.0,2.0,8.0,0.0,1.0,1.95550000667572,0.0,4.0,1.35000002384186,1.0,2.15799999237061
InChI%3D1S%2FC20H22N8O5%2Fc1-28%289-11-8-23-17-15%2824-11%2916%2821%2926-20%2822%2927-17%2912-4-2-10%283-5-12%2918%2831%2925-13%2819%2832%2933%296-7-14%2829%2930%2Fh2-5%2C8%2C13H%2C6-7%2C9H2%2C1H3%2C%28H%2C25%2C31%29%28H%2C29%2C30%29%28H%2C32%2C33%29%28H4%2C21%2C22%2C23%2C26%2C27%29%2Ft13-%2Fm0%2Fs1,2.0,10.2284832000732,75.0781021118164,12.0,12.0,5.0,55.0,12.0,,-3.1981999874115,12.0,35.0,2.23000001907349,10.0,-1.91100001335144
InChI%3D1S%2FC7H16%2Fc1-4-6-7%283%295-2%2Fh7H%2C4-6H2%2C1-3H3%2Ft7-%2Fm1%2Fs1,0.0,,,7.0,0.0,6.0,23.0,0.0,0.0,,0.0,6.0,2.23000001907349,3.0,4.26200008392334
InChI%3D1S%2FC11H11N5%2Fc12-10-7-6-9%2811%2813%2914-10%2916-15-8-4-2-1-3-5-8%2Fh1-7H%2C%28H4%2C12%2C13%2C14%29%2Fb16-15-,0.0,0.462264001369476,53.1337013244629,0.0,14.0,0.0,23.0,6.0,,0.679899990558624,6.0,15.0,1.89999997615814,1.0,1.817999958992
InChI%3D1S%2FC21H28O2%2Fc1-4-21%2823%2910-8-18-19-13%282%2911-14-12-15%2822%295-6-16%2814%2917%2819%297-9-20%2818%2C21%293%2Fh1%2C13%2C17-19%2C23H%2C5-12H2%2C2-3H3%2Ft13-%2C17-%2C18%2B%2C19%3F%2C20%2B%2C21%2B%2Fm1%2Fs1,0.0,2.00958967208862,90.1719970703125,2.0,2.0,2.0,51.0,0.0,1.0,1.41760003566742,0.0,26.0,3.54999995231628,0.0,2.98799991607666
InChI%3D1S%2FC52H76O24%2Fc1-18-29%2872-34-14-30%2843%2858%2921%284%2968-34%2973-33-13-28%2854%2942%2857%2920%283%2967-33%2912-26-10-25-11-27%2849%2866-9%2948%2863%2941%2856%2919%282%2953%2950%2847%2862%2939%2825%2946%2861%2938%2826%2940%2818%2955%2976-36-16-31%2844%2859%2923%286%2970-36%2974-35-15-32%2845%2860%2922%285%2969-35%2975-37-17-52%288%2C65%2951%2864%2924%287%2971-37%2Fh10%2C12%2C19-24%2C27-28%2C30-37%2C41-45%2C49-51%2C53-61%2C64-65H%2C11%2C13-17H2%2C1-9H3%2Ft19-%2C20-%2C21-%2C22-%2C23-%2C24-%2C27%2B%2C28-%2C30-%2C31-%2C32-%2C33%2B%2C34%2B%2C35%2B%2C36%3F%2C37%2B%2C41%2B%2C42-%2C43%2B%2C44-%2C45-%2C49%2B%2C50%2B%2C51-%2C52%2B%2Fm1%2Fs1,3.0,,,10.0,15.0,5.0,152.0,11.0,,-8.07050037384033,10.0,83.0,4.53999996185303,15.0,-1.6139999628067
InChI%3D1S%2FC19H27NO%2Fc1-13%282%297-9-20-10-8-19%284%2914%283%2918%2820%2911-15-5-6-16%2821%2912-17%2815%2919%2Fh5-7%2C12%2C14%2C18%2C21H%2C8-11H2%2C1-4H3%2Ft14-%2C18%2B%2C19%2B%2Fm0%2Fs1,0.0,,,0.0,0.0,0.0,13.0,0.0,,,0.0,8.0,1.24000000953674,0.0,1.71099996566772
InChI%3D1S%2FC19H28N4O2S%2Fc1-12-10-16%2822-14%283%2913%2812%292%2919%286%2C7%2926-18%284%2C5%2911-21-17-15%2823%2824%2925%298-9-20-17%2Fh8-10%2C20-21H%2C11H2%2C1-7H3,0.0,,,7.0,11.0,0.0,23.0,6.0,,3.20760011672974,6.0,16.0,1.24000000953674,4.0,3.3289999961853
InChI%3D1S%2FC21H21ClN2O8%2Fc1-24%282%2914-7-5-6-10%2816%2827%2912-9%2825%294-3-8%2822%2911%2812%2915%286%2926%2918%2829%2921%287%2C32%2919%2830%2913%2817%2814%2928%2920%2823%2931%2Fh3-4%2C6-7%2C14-15%2C25-26%2C28-29%2C32H%2C5H2%2C1-2H3%2C%28H2%2C23%2C31%29%2Ft6-%2C7%3F%2C14-%2C15-%2C21-%2Fm0%2Fs1,1.0,,,3.0,12.0,0.0,53.0,6.0,,,6.0,35.0,2.55999994277954,2.0,0.513999998569489
